测试误差,训练误差,类型,b_m,d,n
0.620512820513,0.626060606061,equal,8,2,100
0.542943143813,0.529898989899,fmn,8,2,100
0.645395763657,0.633535353535,equal,8,2,100
0.589119286511,0.598181818182,fmn,8,2,100
0.757413600892,0.776767676768,equal,8,2,100
0.757168338907,0.769090909091,fmn,8,2,100
0.66519509476,0.682222222222,equal,8,2,100
0.631638795987,0.616363636364,fmn,8,2,100
0.62370122631,0.69595959596,equal,8,2,100
0.595496098105,0.652323232323,fmn,8,2,100
0.498795986622,0.558787878788,equal,8,2,100
0.501716833891,0.495151515152,fmn,8,2,100
0.575540691193,0.579797979798,equal,8,2,100
0.506845039019,0.549898989899,fmn,8,2,100
0.569877369008,0.668686868687,equal,8,2,100
0.565596432553,0.664444444444,fmn,8,2,100
0.627982162765,0.62,equal,8,2,100
0.608472686734,0.59898989899,fmn,8,2,100
0.619420289855,0.620606060606,equal,8,2,100
0.622943143813,0.604444444444,fmn,8,2,100
0.684303232999,0.641414141414,equal,8,2,100
0.668272017837,0.64303030303,fmn,8,2,100
0.612329988852,0.711416490486,equal,2,4,44
0.621360089186,0.623678646934,fmn,2,4,44
0.690457079153,0.739957716702,equal,2,4,44
0.627246376812,0.684989429175,fmn,2,4,44
0.600445930881,0.650105708245,equal,2,4,44
0.535540691193,0.549682875264,fmn,2,4,44
0.646644370123,0.764270613108,equal,2,4,44
0.573890746934,0.589852008457,fmn,2,4,44
0.717881828317,0.739957716702,equal,2,4,44
0.690412486065,0.66067653277,fmn,2,4,44
0.721426978818,0.719873150106,equal,2,4,44
0.626220735786,0.664904862579,fmn,2,4,44
0.706577480491,0.718816067653,equal,2,4,44
0.604816053512,0.605708245243,fmn,2,4,44
0.663143812709,0.707188160677,equal,2,4,44
0.594358974359,0.564482029598,fmn,2,4,44
0.71005574136,0.729386892178,equal,2,4,44
0.52403567447,0.53911205074,fmn,2,4,44
0.689230769231,0.73044397463,equal,2,4,44
0.596610925307,0.600422832981,fmn,2,4,44
0.732196209588,0.80021141649,equal,2,4,44
0.710858416945,0.782241014799,fmn,2,4,44
0.693377926421,0.768498942918,equal,2,4,44
0.619241917503,0.601479915433,fmn,2,4,44
0.738305462653,0.727272727273,equal,2,4,44
0.638238573021,0.604651162791,fmn,2,4,44
0.691415830546,0.782241014799,equal,2,4,44
0.55226309922,0.644820295983,fmn,2,4,44
0.662474916388,0.774841437632,equal,2,4,44
0.590813823857,0.607822410148,fmn,2,4,44
0.735607580825,0.801268498943,equal,2,4,44
0.640735785953,0.641649048626,fmn,2,4,44
0.735607580825,0.801268498943,equal,2,4,44
0.640735785953,0.641649048626,fmn,2,4,44
